"index";"time";"minutes";"dateTime";"SDM3045X.CurrentDC";"SPD33.CH1_Voltage";"SPD33.CH1_Current";"SPD33.CH1_Power";"SPD33.CH2_Voltage";"SPD33.CH2_Current";"SPD33.CH2_Power"
6778;4637,531;77,2921833333;1674555923,041;0,447506793;5;0,45;2,25;0;0;0
6779;4638,331;77,3055166667;1674555923,855;0,446203666;5;0,45;2,25;0;0;0
6780;4639,131;77,31885;1674555924,68;0,44628418;5;0,45;2,25;0;0;0
6781;4639,938;77,3323;1674555925,468;0,485454777;5;0,44;2,2;0;0;0
6782;4640,731;77,3455166667;1674555926,249;0,657969691;5;0,66;3,3;0;0;0
6783;4641,531;77,35885;1674555927,079;0,6598192;5;0,66;3,3;0;0;0
6784;4642,337;77,3722833333;1674555927,876;0,658200996;5;0,66;3,3;0;0;0
6785;4643,134;77,3855666667;1674555928,669;0,65970285;5;0,66;3,3;0;0;0
6786;4643,931;77,39885;1674555929,503;0,660152429;5;0,66;3,3;0;0;0
6787;4644,731;77,4121833333;1674555930,256;0,659016381;5;0,66;3,3;0;0;0
6788;4645,532;77,4255333333;1674555931,061;0,659890407;5;0,66;3,3;0;0;0
6789;4646,331;77,43885;1674555931,918;0,65837366;5;0,66;3,3;0;0;0
6790;4647,131;77,4521833333;1674555932,686;0,658668726;5;0,66;3,3;0;0;0
6791;4647,931;77,4655166667;1674555933,453;0,659309585;5;0,66;3,3;0;0;0
6792;4648,732;77,4788666667;1674555934,281;0,660376287;5;0,66;3,3;0;0;0
6793;4649,539;77,4923166667;1674555935,11;0,535015949;5;0,65;3,25;0;0;0
6794;4650,331;77,5055166667;1674555935,862;0,493699847;5;0,53;2,65;0;0;0
6795;4651,135;77,5189166667;1674555936,66;0,446984146;5;0,45;2,25;0;0;0
6796;4651,931;77,5321833333;1674555937,473;0,446835682;5;0,45;2,25;0;0;0
6797;4652,731;77,5455166667;1674555938,288;0,44595421;5;0,45;2,25;0;0;0
6798;4653,531;77,55885;1674555939,055;0,445674038;5;0,45;2,25;0;0;0
6799;4654,332;77,5722;1674555939,883;0,446756098;5;0,44;2,2;0;0;0
6800;4655,131;77,5855166667;1674555940,68;0,674336034;5;0,67;3,35;0;0;0
6801;4655,938;77,5989666667;1674555941,447;0,675956565;5;0,67;3,35;0;0;0
6802;4656,731;77,6121833333;1674555942,276;0,675293366;5;0,67;3,35;0;0;0
6803;4657,534;77,6255666667;1674555943,105;0,674716267;5;0,68;3,4;0;0;0
6804;4658,331;77,63885;1674555943,855;0,675014125;5;0,67;3,35;0;0;0
6805;4659,131;77,6521833333;1674555944,666;0,676114336;5;0,68;3,4;0;0;0
6806;4659,931;77,6655166667;1674555945,494;0,675941207;5;0,68;3,4;0;0;0
6807;4660,731;77,67885;1674555946,262;0,678351061;5;0,68;3,4;0;0;0
6808;4661,531;77,6921833333;1674555947,059;0,676790101;5;0,68;3,4;0;0;0
6809;4662,332;77,7055333333;1674555947,892;0,675521879;5;0,67;3,35;0;0;0
6810;4663,131;77,71885;1674555948,674;0,676619763;5;0,68;3,4;0;0;0
6811;4663,933;77,7322166667;1674555949,456;0,676585789;5;0,68;3,4;0;0;0
6812;4664,731;77,7455166667;1674555950,27;0,535198853;5;0,54;2,7;0;0;0
6813;4665,531;77,75885;1674555951,081;0,534031623;5;0,53;2,65;0;0;0
6814;4666,339;77,7723166667;1674555951,862;0,446282319;5;0,45;2,25;0;0;0
6815;4667,136;77,7856;1674555952,673;0,446596;5;0,45;2,25;0;0;0
6816;4667,931;77,79885;1674555953,5;0,44613944;5;0,45;2,25;0;0;0
6817;4668,731;77,8121833333;1674555954,264;0,446109654;5;0,45;2,25;0;0;0
6818;4669,531;77,8255166667;1674555955,062;0,665493852;5;0,66;3,3;0;0;0
6819;4670,336;77,8389333333;1674555955,89;0,665594379;5;0,67;3,35;0;0;0
6820;4671,132;77,8522;1674555956,658;0,665509676;5;0,67;3,35;0;0;0
6821;4671,931;77,8655166667;1674555957,468;0,666499122;5;0,67;3,35;0;0;0
6822;4672,731;77,87885;1674555958,296;0,665752616;5;0,67;3,35;0;0;0
6823;4673,531;77,8921833333;1674555959,096;0,666584756;5;0,67;3,35;0;0;0
6824;4674,331;77,9055166667;1674555959,865;0,666987329;5;0,67;3,35;0;0;0
6825;4675,131;77,91885;1674555960,687;0,665136423;5;0,67;3,35;0;0;0
6826;4675,931;77,9321833333;1674555961,491;0,667672867;5;0,67;3,35;0;0;0
6827;4676,734;77,9455666667;1674555962,258;0,666658755;5;0,67;3,35;0;0;0
6828;4677,531;77,95885;1674555963,079;0,667308457;5;0,67;3,35;0;0;0
6829;4678,337;77,9722833333;1674555963,891;0,668022384;5;0,67;3,35;0;0;0
6830;4679,132;77,9855333333;1674555964,675;0,535429227;5;0,53;2,65;0;0;0
6831;4679,933;77,9988833333;1674555965,503;0,447814889;5;0,5;2,25;0;0;0
6832;4680,731;78,0121833333;1674555966,255;0,446820789;5;0,45;2,25;0;0;0
6833;4681,532;78,0255333333;1674555967,066;0,446175742;5;0,45;2,25;0;0;0
6834;4682,331;78,03885;1674555967,895;0,445587938;5;0,45;2,25;0;0;0
6835;4683,131;78,0521833333;1674555968,663;0,445778753;5;0,45;2,25;0;0;0
6836;4683,93;78,0655;1674555969,458;0,673180905;5;0,46;2,3;0;0;0
6837;4684,731;78,07885;1674555970,285;0,685985057;5;0,67;3,35;0;0;0
6838;4685,531;78,0921833333;1674555971,089;0,67461574;5;0,68;3,4;0;0;0
6839;4686,331;78,1055166667;1674555971,872;0,674613879;5;0,67;3,35;0;0;0
6840;4687,13;78,1188333333;1674555972,684;0,675318033;5;0,68;3,4;0;0;0
6841;4687,931;78,1321833333;1674555973,467;0,674538484;5;0,67;3,35;0;0;0
6842;4688,731;78,1455166667;1674555974,277;0,675725725;5;0,68;3,4;0;0;0
6843;4689,535;78,1589166667;1674555975,058;0,677190812;5;0,68;3,4;0;0;0
6844;4690,331;78,1721833333;1674555976,909;0,677550568;5;0,68;3,4;0;0;0
6845;4691,511;78,19185;1674555977,066;0,675991936;5;0,67;3,35;0;0;0
6846;4691,931;78,19885;1674555977,471;0,675603324;5;0,68;3,4;0;0;0
6847;4692,73;78,2121666667;1674555978,284;0,676490847;5;0,68;3,4;0;0;0
6848;4693,531;78,2255166667;1674555979,067;0,536758882;5;0,68;3,4;0;0;0
6849;4694,331;78,23885;1674555979,891;0,534466774;5;0,53;2,65;0;0;0
6850;4695,134;78,2522333333;1674555980,689;0,447162395;5;0,45;2,25;0;0;0
6851;4695,932;78,2655333333;1674555981,47;0,447091654;5;0,45;2,25;0;0;0
6852;4696,731;78,27885;1674555982,287;0,446533171;5;0,45;2,25;0;0;0
6853;4697,531;78,2921833333;1674555983,057;0,445962587;5;0,45;2,25;0;0;0
6854;4698,332;78,3055333333;1674555983,916;0,445089027;5;0,45;2,25;0;0;0
6855;4699,131;78,31885;1674555984,668;0,674988993;5;0,67;3,35;0;0;0
6856;4699,931;78,3321833333;1674555985,478;0,676092462;5;0,68;3,4;0;0;0
6857;4700,737;78,3456166667;1674555986,29;0,677612932;5;0,68;3,4;0;0;0
6858;4701,531;78,35885;1674555987,071;0,676609525;5;0,68;3,4;0;0;0
6859;4702,331;78,3721833333;1674555987,908;0,675647072;5;0,68;3,4;0;0;0
6860;4703,131;78,3855166667;1674555988,645;0,676906917;5;0,68;3,4;0;0;0
6861;4703,931;78,39885;1674555989,494;0,676685851;5;0,68;3,4;0;0;0
6862;4704,731;78,4121833333;1674555990,279;0,677450972;5;0,68;3,4;0;0;0
6863;4705,537;78,4256166667;1674555991,061;0,677085631;5;0,68;3,4;0;0;0
6864;4706,331;78,43885;1674555991,889;0,676750541;5;0,68;3,4;0;0;0
6865;4707,131;78,4521833333;1674555992,672;0,677444457;5;0,68;3,4;0;0;0
6866;4707,93;78,4655;1674555993,47;0,676899005;5;0,68;3,4;0;0;0
6867;4708,731;78,47885;1674555994,298;0,534867021;5;0,53;2,65;0;0;0
6868;4709,531;78,4921833333;1674555995,066;0,448099715;5;0,53;2,65;0;0;0
6869;4710,331;78,5055166667;1674555995,879;0,44741092;5;0,45;2,25;0;0;0
6870;4711,137;78,51895;1674555996,66;0,446798915;5;0,45;2,25;0;0;0
6871;4711,931;78,5321833333;1674555997,504;0,445645648;5;0,45;2,25;0;0;0
6872;4712,731;78,5455166667;1674555998,267;0,445795973;5;0,45;2,25;0;0;0
6873;4713,531;78,55885;1674555999,081;0,664368509;5;0,45;2,25;0;0;0
6874;4714,339;78,5723166667;1674555999,863;0,66617939;5;0,67;3,35;0;0;0
6875;4715,131;78,5855166667;1674556000,661;0,666551712;5;0,67;3,35;0;0;0
6876;4715,935;78,5989166667;1674556001,504;0,667243766;5;0,67;3,35;0;0;0
6877;4716,731;78,6121833333;1674556002,242;0,667693344;5;0,67;3,35;0;0;0
6878;4717,531;78,6255166667;1674556003,085;0,668605533;5;0,67;3,35;0;0;0
6879;4718,331;78,63885;1674556003,901;0,668668363;5;0,67;3,35;0;0;0
6880;4719,144;78,6524;1674556004,667;0,667568151;5;0,67;3,35;0;0;0
6881;4719,932;78,6655333333;1674556005,508;0,667219099;5;0,67;3,35;0;0;0
6882;4720,731;78,67885;1674556006,244;0,668820084;5;0,67;3,35;0;0;0
6883;4721,531;78,6921833333;1674556007,087;0,668092194;5;0,67;3,35;0;0;0
6884;4722,331;78,7055166667;1674556007,87;0,669049527;5;0,67;3,35;0;0;0
6885;4723,132;78,7188666667;1674556008,651;0,535856001;5;0,54;2,7;0;0;0
6886;4723,941;78,73235;1674556009,495;0,45257456;5;0,5;2,5;0;0;0
6887;4724,731;78,7455166667;1674556010,262;0,449613204;5;0,45;2,25;0;0;0
6888;4725,536;78,7589333333;1674556011,089;0,446831494;5;0,45;2,25;0;0;0
6889;4726,331;78,7721833333;1674556011,888;0,446418682;5;0,45;2,25;0;0;0
6890;4727,131;78,7855166667;1674556012,655;0,445865784;5;0,45;2,25;0;0;0
6891;4727,93;78,7988333333;1674556013,499;0,485470601;5;0,45;2,25;0;0;0
6892;4728,731;78,8121833333;1674556014,247;0,658148406;5;0,66;3,3;0;0;0
6893;4729,531;78,8255166667;1674556015,092;0,659098292;5;0,66;3,3;0;0;0
6894;4730,331;78,83885;1674556015,892;0,659232793;5;0,66;3,3;0;0;0
6895;4731,131;78,8521833333;1674556016,675;0,659835024;5;0,66;3,3;0;0;0
6896;4731,933;78,86555;1674556017,485;0,659683303;5;0,66;3,3;0;0;0
6897;4732,731;78,87885;1674556018,268;0,659169964;5;0,66;3,3;0;0;0
6898;4733,531;78,8921833333;1674556019,096;0,659959752;5;0,66;3,3;0;0;0
6899;4734,331;78,9055166667;1674556019,866;0,658936797;5;0,66;3,3;0;0;0
6900;4735,131;78,91885;1674556020,662;0,659773126;5;0,66;3,3;0;0;0
6901;4735,936;78,9322666667;1674556021,492;0,662297468;5;0,66;3,3;0;0;0
6902;4736,731;78,9455166667;1674556022,273;0,661334085;5;0,66;3,3;0;0;0
6903;4737,532;78,9588666667;1674556023,086;0,535008503;5;0,6;3;0;0;0
6904;4738,331;78,9721833333;1674556023,873;0,447887957;5;0,49;2,45;0;0;0
6905;4739,131;78,9855166667;1674556024,684;0,447063264;5;0,45;2,25;0;0;0
6906;4739,931;78,99885;1674556025,468;0,446533636;5;0,45;2,25;0;0;0
6907;4740,732;79,0122;1674556026,295;0,446028209;5;0,45;2,25;0;0;0
6908;4741,531;79,0255166667;1674556027,064;0,446507573;5;0,45;2,25;0;0;0
6909;4742,331;79,03885;1674556027,891;0,445328709;5;0,45;2,25;0;0;0
6910;4743,134;79,0522333333;1674556028,656;0,658527709;5;0,66;3,3;0;0;0
6911;4743,931;79,0655166667;1674556029,484;0,660306011;5;0,66;3,3;0;0;0
6912;4744,731;79,07885;1674556030,264;0,658796711;5;0,66;3,3;0;0;0
6913;4745,531;79,0921833333;1674556031,092;0,659647002;5;0,66;3,3;0;0;0
6914;4746,334;79,1055666667;1674556031,875;0,660479607;5;0,66;3,3;0;0;0
6915;4747,133;79,1188833333;1674556032,687;0,659955563;5;0,66;3,3;0;0;0
6916;4747,931;79,1321833333;1674556033,469;0,66100365;5;0,66;3,3;0;0;0
6917;4748,731;79,1455166667;1674556034,284;0,661111158;5;0,66;3,3;0;0;0
6918;4749,531;79,15885;1674556035,072;0,660085411;5;0,66;3,3;0;0;0
6919;4750,331;79,1721833333;1674556035,886;0,660865425;5;0,66;3,3;0;0;0
6920;4751,131;79,1855166667;1674556036,675;0,661048328;5;0,66;3,3;0;0;0
6921;4751,933;79,1988833333;1674556037,487;0,535638192;5;0,66;3,3;0;0;0
6922;4752,731;79,2121833333;1674556038,27;0,493248407;5;0,53;2,65;0;0;0
6923;4753,531;79,2255166667;1674556039,083;0,44646848;5;0,45;2,25;0;0;0
6924;4754,331;79,23885;1674556039,868;0,446393084;5;0,45;2,25;0;0;0
6925;4755,13;79,2521666667;1674556040,677;0,445600039;5;0,45;2,25;0;0;0
6926;4755,936;79,2656;1674556041,474;0,446054737;5;0,45;2,25;0;0;0
6927;4756,732;79,2788666667;1674556042,286;0,445609347;5;0,45;2,25;0;0;0
6928;4757,531;79,2921833333;1674556043,086;0,665200184;5;0,67;3,35;0;0;0
6929;4758,331;79,3055166667;1674556043,886;0,667832965;5;0,67;3,35;0;0;0
6930;4759,131;79,31885;1674556044,668;0,666306445;5;0,66;3,3;0;0;0
6931;4759,931;79,3321833333;1674556045,497;0,667908826;5;0,67;3,35;0;0;0
6932;4760,731;79,3455166667;1674556046,248;0,666752301;5;0,67;3,35;0;0;0
6933;4761,531;79,35885;1674556047,091;0,668141992;5;0,67;3,35;0;0;0
6934;4762,334;79,3722333333;1674556047,856;0,666857947;5;0,67;3,35;0;0;0
6935;4763,131;79,3855166667;1674556048,683;0,66865952;5;0,67;3,35;0;0;0
6936;4763,931;79,39885;1674556049,483;0,669606149;5;0,67;3,35;0;0;0
6937;4764,731;79,4121833333;1674556050,281;0,668339323;5;0,67;3,35;0;0;0
6938;4765,539;79,42565;1674556051,092;0,668730261;5;0,67;3,35;0;0;0
6939;4766,331;79,43885;1674556051,893;0,668392844;5;0,67;3,35;0;0;0
6940;4767,131;79,4521833333;1674556052,659;0,446953429;5;0,53;2,65;0;0;0
6941;4767,931;79,4655166667;1674556053,503;0,450899576;5;0,45;2,25;0;0;0
6942;4768,731;79,47885;1674556054,255;0,446274407;5;0,45;2,25;0;0;0
6943;4769,531;79,4921833333;1674556055,083;0,446081265;5;0,45;2,25;0;0;0
6944;4770,331;79,5055166667;1674556055,866;0,445412016;5;0,45;2,25;0;0;0
6945;4771,131;79,51885;1674556056,694;0,445993304;5;0,45;2,25;0;0;0
6946;4771,931;79,5321833333;1674556057,46;0,65766206;5;0,66;3,3;0;0;0
6947;4772,731;79,5455166667;1674556058,287;0,65905594;5;0,66;3,3;0;0;0
6948;4773,531;79,55885;1674556059,073;0,659264906;5;0,66;3,3;0;0;0
6949;4774,331;79,5721833333;1674556059,874;0,659579053;5;0,66;3,3;0;0;0
6950;4775,132;79,5855333333;1674556060,684;0,658239159;5;0,66;3,3;0;0;0
6951;4775,931;79,59885;1674556061,474;0,659328201;5;0,66;3,3;0;0;0
6952;4776,732;79,6122;1674556062,287;0,658912596;5;0,66;3,3;0;0;0
6953;4777,531;79,6255166667;1674556063,072;0,66009658;5;0,66;3,3;0;0;0
6954;4778,331;79,63885;1674556063,884;0,659887149;5;0,66;3,3;0;0;0
6955;4779,131;79,6521833333;1674556064,668;0,659855036;5;0,66;3,3;0;0;0
6956;4779,931;79,6655166667;1674556065,494;0,659643278;5;0,66;3,3;0;0;0
6957;4780,731;79,67885;1674556066,278;0,660511719;5;0,66;3,3;0;0;0
6958;4781,536;79,6922666667;1674556067,093;0,494850322;5;0,53;2,65;0;0;0
6959;4782,331;79,7055166667;1674556067,878;0,446545736;5;0,45;2,25;0;0;0
6960;4783,136;79,7189333333;1674556068,688;0,446004473;5;0,45;2,25;0;0;0
6961;4783,931;79,7321833333;1674556069,462;0,446100346;5;0,45;2,25;0;0;0
6962;4784,736;79,7456;1674556070,291;0,445619586;5;0,45;2,25;0;0;0
6963;4785,534;79,7589;1674556071,096;0,446074284;5;0,45;2,25;0;0;0
6964;4786,331;79,7721833333;1674556071,863;0,657785392;5;0,66;3,3;0;0;0
6965;4787,131;79,7855166667;1674556072,69;0,65836761;5;0,66;3,3;0;0;0
6966;4787,931;79,79885;1674556073,459;0,657915704;5;0,66;3,3;0;0;0
6967;4788,731;79,8121833333;1674556074,271;0,661631478;5;0,66;3,3;0;0;0
6968;4789,531;79,8255166667;1674556075,067;0,660057487;5;0,66;3,3;0;0;0
6969;4790,331;79,83885;1674556075,881;0,660006758;5;0,66;3,3;0;0;0
6970;4791,139;79,8523166667;1674556076,695;0,659724724;5;0,66;3,3;0;0;0
6971;4791,931;79,8655166667;1674556077,461;0,660501015;5;0,66;3,3;0;0;0
6972;4792,731;79,87885;1674556078,29;0,660046782;5;0,66;3,3;0;0;0
6973;4793,531;79,8921833333;1674556079,059;0,660420966;5;0,66;3,3;0;0;0
6974;4794,332;79,9055333333;1674556079,9;0,660044921;5;0,66;3,3;0;0;0
6975;4795,132;79,9188666667;1674556080,682;0,661854871;5;0,66;3,3;0;0;0
6976;4795,931;79,9321833333;1674556081,48;0,534556132;5;0,53;2,65;0;0;0
6977;4796,739;79,94565;1674556082,291;0,4480932;5;0,45;2,25;0;0;0
6978;4797,534;79,9589;1674556083,087;0,446573195;5;0,45;2,25;0;0;0
6979;4798,331;79,9721833333;1674556083,888;0,446450794;5;0,45;2,25;0;0;0
6980;4799,131;79,9855166667;1674556084,677;0,446407977;5;0,45;2,25;0;0;0
6981;4799,935;79,9989166667;1674556085,489;0,445044814;5;0,44;2,2;0;0;0
6982;4800,731;80,0121833333;1674556086,277;0,661065548;5;0,66;3,3;0;0;0
6983;4801,535;80,0255833333;1674556087,073;0,659308654;5;0,66;3,3;0;0;0
6984;4802,331;80,03885;1674556087,876;0,658237763;5;0,66;3,3;0;0;0
6985;4803,134;80,0522333333;1674556088,687;0,660595492;5;0,66;3,3;0;0;0
6986;4803,931;80,0655166667;1674556089,47;0,660350225;5;0,66;3,3;0;0;0
6987;4804,731;80,07885;1674556090,282;0,660653202;5;0,66;3,3;0;0;0
6988;4805,531;80,0921833333;1674556091,079;0,660021651;5;0,66;3,3;0;0;0
6989;4806,337;80,1056166667;1674556091,896;0,66216669;5;0,66;3,3;0;0;0
6990;4807,131;80,11885;1674556092,662;0,661431355;5;0,66;3,3;0;0;0
6991;4807,936;80,1322666667;1674556093,493;0,661178176;5;0,66;3,3;0;0;0
6992;4808,731;80,1455166667;1674556094,277;0,66059363;5;0,66;3,3;0;0;0
6993;4809,535;80,1589166667;1674556095,059;0,660793288;5;0,66;3,3;0;0;0
6994;4810,332;80,1722;1674556095,887;0,534728796;5;0,53;2,65;0;0;0
6995;4811,131;80,1855166667;1674556096,655;0,447277349;5;0,45;2,25;0;0;0
6996;4811,931;80,19885;1674556097,499;0,446979492;5;0,45;2,25;0;0;0
6997;4812,731;80,2121833333;1674556098,25;0,445839721;5;0,45;2,25;0;0;0
6998;4813,531;80,2255166667;1674556099,108;0,447088396;5;0,45;2,25;0;0;0
6999;4814,331;80,23885;1674556099,846;0,445185831;5;0,44;2,2;0;0;0
7000;4815,131;80,2521833333;1674556100,687;0,676244184;5;0,67;3,35;0;0;0
7001;4815,931;80,2655166667;1674556101,453;0,675543753;5;0,68;3,4;0;0;0
7002;4816,731;80,27885;1674556102,312;0,676162273;5;0,68;3,4;0;0;0
7003;4817,53;80,2921666667;1674556103,048;0,677381162;5;0,67;3,35;0;0;0
7004;4818,331;80,3055166667;1674556103,892;0,67716475;5;0,68;3,4;0;0;0
7005;4819,131;80,31885;1674556104,66;0,675302209;5;0,68;3,4;0;0;0
7006;4819,93;80,3321666667;1674556105,503;0,677639926;5;0,68;3,4;0;0;0
7007;4820,731;80,3455166667;1674556106,271;0,676304221;5;0,68;3,4;0;0;0
7008;4821,531;80,35885;1674556107,101;0,67571921;5;0,68;3,4;0;0;0
7009;4822,332;80,3722;1674556107,868;0,675171431;5;0,68;3,4;0;0;0
7010;4823,13;80,3855;1674556108,697;0,676843622;5;0,68;3,4;0;0;0
7011;4823,932;80,3988666667;1674556109,466;0,678476254;5;0,68;3,4;0;0;0
7012;4824,731;80,4121833333;1674556110,286;0,535812718;5;0,68;3,4;0;0;0
7013;4825,531;80,4255166667;1674556111,086;0,536133846;5;0,53;2,65;0;0;0
7014;4826,331;80,43885;1674556111,854;0,447222432;5;0,45;2,25;0;0;0
7015;4827,131;80,4521833333;1674556112,679;0,44657878;5;0,45;2,25;0;0;0
7016;4827,937;80,4656166667;1674556113,49;0,446320947;5;0,45;2,25;0;0;0
7017;4828,731;80,47885;1674556114,288;0,445646579;5;0,45;2,25;0;0;0
7018;4829,531;80,4921833333;1674556115,072;0,445841583;5;0,45;2,25;0;0;0
7019;4830,33;80,5055;1674556115,884;0,659407785;5;0,66;3,3;0;0;0
7020;4831,131;80,51885;1674556116,668;0,659587895;5;0,66;3,3;0;0;0
7021;4831,932;80,5322;1674556117,483;0,65965631;5;0,66;3,3;0;0;0
7022;4832,731;80,5455166667;1674556118,266;0,661226112;5;0,66;3,3;0;0;0
7023;4833,531;80,55885;1674556120,28;0,660218516;5;0,66;3,3;0;0;0
7024;4834,882;80,5813666667;1674556120,417;0,659991865;5;0,66;3,3;0;0;0
7025;4835,131;80,5855166667;1674556120,699;0,661460209;5;0,66;3,3;0;0;0
7026;4835,931;80,59885;1674556121,498;0,660649478;5;0,66;3,3;0;0;0
7027;4836,731;80,6121833333;1674556122,282;0,660812369;5;0,66;3,3;0;0;0
7028;4837,531;80,6255166667;1674556123,064;0,661004115;5;0,66;3,3;0;0;0
7029;4838,331;80,63885;1674556123,875;0,66230538;5;0,66;3,3;0;0;0
7030;4839,133;80,6522166667;1674556124,687;0,53516674;5;0,66;3,3;0;0;0
7031;4839,931;80,6655166667;1674556125,471;0,447294569;5;0,49;2,45;0;0;0
7032;4840,731;80,67885;1674556126,298;0,446591811;5;0,45;2,25;0;0;0
7033;4841,531;80,6921833333;1674556127,082;0,44820955;5;0,45;2,25;0;0;0
7034;4842,331;80,7055166667;1674556127,893;0,446319086;5;0,45;2,25;0;0;0
7035;4843,131;80,71885;1674556128,69;0,445930474;5;0,45;2,25;0;0;0
7036;4843,931;80,7321833333;1674556129,469;0,445928613;5;0,45;2,25;0;0;0
7037;4844,731;80,7455166667;1674556130,298;0,665979267;5;0,67;3,35;0;0;0
7038;4845,531;80,75885;1674556131,066;0,666876563;5;0,66;3,35;0;0;0
7039;4846,331;80,7721833333;1674556131,894;0,665996022;5;0,67;3,35;0;0;0
7040;4847,131;80,7855166667;1674556132,692;0,666439085;5;0,67;3,35;0;0;0
7041;4847,931;80,79885;1674556133,474;0,666119353;5;0,67;3,35;0;0;0
7042;4848,732;80,8122;1674556134,256;0,665514796;5;0,67;3,35;0;0;0
7043;4849,531;80,8255166667;1674556135,085;0,666475852;5;0,67;3,35;0;0;0
7044;4850,331;80,83885;1674556135,898;0,666924965;5;0,67;3,35;0;0;0
7045;4851,131;80,8521833333;1674556136,676;0,6681513;5;0,67;3,35;0;0;0
7046;4851,934;80,8655666667;1674556137,472;0,667250747;5;0,67;3,35;0;0;0
7047;4852,73;80,8788333333;1674556138,286;0,669198921;5;0,67;3,35;0;0;0
7048;4853,531;80,8921833333;1674556139,098;0,669107237;5;0,67;3,35;0;0;0
7049;4854,331;80,9055166667;1674556139,88;0,49653601;5;0,53;2,65;0;0;0
7050;4855,138;80,9189666667;1674556140,707;0,447522616;5;0,45;2,25;0;0;0
7051;4855,931;80,9321833333;1674556141,46;0,446048687;5;0,45;2,25;0;0;0
7052;4856,731;80,9455166667;1674556142,288;0,445650302;5;0,45;2,25;0;0;0
7053;4857,531;80,95885;1674556143,061;0,446287904;5;0,45;2,25;0;0;0
7054;4858,335;80,97225;1674556143,859;0,445880676;5;0,45;2,25;0;0;0
7055;4859,131;80,9855166667;1674556144,703;0,674812606;5;0,67;3,35;0;0;0
7056;4859,931;80,99885;1674556145,454;0,675796001;5;0,68;3,4;0;0;0
7057;4860,731;81,0121833333;1674556146,297;0,676104097;5;0,68;3,4;0;0;0
7058;4861,531;81,0255166667;1674556147,065;0,676517375;5;0,68;3,4;0;0;0
7059;4862,331;81,03885;1674556147,877;0,674668331;5;0,68;3,4;0;0;0
7060;4863,136;81,0522666667;1674556148,674;0,675333856;5;0,67;3,35;0;0;0
7061;4863,932;81,0655333333;1674556149,499;0,677400243;5;0,68;3,4;0;0;0
7062;4864,731;81,07885;1674556150,257;0,676319579;5;0,68;3,4;0;0;0
7063;4865,531;81,0921833333;1674556151,1;0,677126121;5;0,68;3,4;0;0;0
7064;4866,331;81,1055166667;1674556151,868;0,67668492;5;0,68;3,4;0;0;0
7065;4867,131;81,11885;1674556152,688;0,676899005;5;0,68;3,4;0;0;0
7066;4867,931;81,1321833333;1674556153,471;0,676659788;5;0,68;3,4;0;0;0
7067;4868,731;81,1455166667;1674556154,283;0,535640054;5;0,54;2,7;0;0;0
7068;4869,531;81,15885;1674556155,098;0,535414334;5;0,53;2,65;0;0;0
7069;4870,331;81,1721833333;1674556155,867;0,447143313;5;0,45;2,25;0;0;0
7070;4871,131;81,1855166667;1674556156,696;0,446317689;5;0,45;2,25;0;0;0
7071;4871,931;81,19885;1674556157,462;0,44616271;5;0,45;2,25;0;0;0
7072;4872,736;81,2122666667;1674556158,291;0,445793646;5;0,45;2,25;0;0;0
7073;4873,533;81,22555;1674556159,072;0,664086941;5;0,45;2,25;0;0;0
7074;4874,33;81,2388333333;1674556159,888;0,667489498;5;0,67;3,35;0;0;0
7075;4875,132;81,2522;1674556160,669;0,666575448;5;0,67;3,35;0;0;0
7076;4875,931;81,2655166667;1674556161,481;0,667415499;5;0,67;3,35;0;0;0
7077;4876,739;81,2789833333;1674556162,276;0,668201099;5;0,67;3,35;0;0;0
7078;4877,534;81,2922333333;1674556163,102;0,667333588;5;0,67;3,35;0;0;0
7079;4878,331;81,3055166667;1674556163,87;0,667301941;5;0,67;3,35;0;0;0
7080;4879,131;81,31885;1674556164,698;0,668274167;5;0,67;3,35;0;0;0
7081;4879,931;81,3321833333;1674556165,449;0,668640904;5;0,67;3,35;0;0;0
7082;4880,731;81,3455166667;1674556166,299;0,667197225;5;0,67;3,35;0;0;0
7083;4881,531;81,35885;1674556167,098;0,668962032;5;0,67;3,35;0;0;0
7084;4882,331;81,3721833333;1674556167,865;0,669101187;5;0,67;3,35;0;0;0
7085;4883,131;81,3855166667;1674556168,679;0,535286814;5;0,6;3;0;0;0
7086;4883,937;81,39895;1674556169,507;0,497517543;5;0,5;2,5;0;0;0
7087;4884,732;81,4122;1674556170,303;0,446676049;5;0,45;2,25;0;0;0
